"MSTI_VAR","MSTI Variables","COU","Country","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TP_TTGRO","Total R&D personnel, compound annual growth rate","ESP","Spain","2015","2015","GRWH","Growth rate","0","Units",,,0.31631226620459,,
"TP_TTGRO","Total R&D personnel, compound annual growth rate","SWE","Sweden","2015","2015","GRWH","Growth rate","0","Units",,,0.09344338888024,"e","Estimated value"
"TP_TTGRO","Total R&D personnel, compound annual growth rate","CHE","Switzerland","2015","2015","GRWH","Growth rate","0","Units",,,2.57210422224432,,
"TP_TTGRO","Total R&D personnel, compound annual growth rate","TUR","Turkey","2015","2015","GRWH","Growth rate","0","Units",,,5.92862401283232,"e","Estimated value"
"TP_TTGRO","Total R&D personnel, compound annual growth rate","GBR","United Kingdom","2015","2015","GRWH","Growth rate","0","Units",,,4.43604635904642,,
"TP_TTGRO","Total R&D personnel, compound annual growth rate","ARG","Argentina","2015","2015","GRWH","Growth rate","0","Units",,,2.35228336627484,,
"TP_TTGRO","Total R&D personnel, compound annual growth rate","CHL","Chile","2015","2015","GRWH","Growth rate","0","Units",,,-3.9345115885933,,
"TP_TTGRO","Total R&D personnel, compound annual growth rate","CHN","China (People's Republic of)","2015","2015","GRWH","Growth rate","0","Units",,,1.30081011593874,,
"TP_TTGRO","Total R&D personnel, compound annual growth rate","EST","Estonia","2015","2015","GRWH","Growth rate","0","Units",,,-2.6580769961485,,
"TP_TTGRO","Total R&D personnel, compound annual growth rate","ROU","Romania","2015","2015","GRWH","Growth rate","0","Units",,,-0.1911375872065,,
"TP_TTGRO","Total R&D personnel, compound annual growth rate","RUS","Russia","2015","2015","GRWH","Growth rate","0","Units",,,0.53835670955993,,
"TP_TTGRO","Total R&D personnel, compound annual growth rate","SGP","Singapore","2015","2015","GRWH","Growth rate","0","Units",,,6.89676244949107,,
"TP_TTGRO","Total R&D personnel, compound annual growth rate","SVN","Slovenia","2015","2015","GRWH","Growth rate","0","Units",,,-4.3118525494417,,
"TP_TTGRO","Total R&D personnel, compound annual growth rate","ZAF","South Africa","2015","2015","GRWH","Growth rate","0","Units",,,6.73209411152995,,
"TP_TTGRO","Total R&D personnel, compound annual growth rate","TWN","Chinese Taipei","2015","2015","GRWH","Growth rate","0","Units",,,2.25057629355778,,
"TP_TTGRO","Total R&D personnel, compound annual growth rate","EU15","European Union (15 countries)","2015","2015","GRWH","Growth rate","0","Units",,,3.54552889464188,"e","Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","AUT","Austria","2015","2015","_1000","Per thousand","0","Units",,,16.2255418066546,"d; e","Definition differs; Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","BEL","Belgium","2015","2015","_1000","Per thousand","0","Units",,,15.586098213731,"b","Time series break"
"TP_TTXLF","Total R&D personnel per thousand labour force","CAN","Canada","2015","2015","_1000","Per thousand","0","Units",,,12.6535731010849,"e","Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","CZE","Czech Republic","2015","2015","_1000","Per thousand","0","Units",,,12.5119420231783,"e","Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","DNK","Denmark","2015","2015","_1000","Per thousand","0","Units",,,20.3497770967913,"e","Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","FIN","Finland","2015","2015","_1000","Per thousand","0","Units",,,18.5972299811784,"e","Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","FRA","France","2015","2015","_1000","Per thousand","0","Units",,,14.5238613565597,"e","Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","DEU","Germany","2015","2015","_1000","Per thousand","0","Units",,,15.2102456637648,"e","Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","GRC","Greece","2015","2015","_1000","Per thousand","0","Units",,,10.333176179911,"d","Definition differs"
"TP_TTXLF","Total R&D personnel per thousand labour force","HUN","Hungary","2015","2015","_1000","Per thousand","0","Units",,,8.1570463324262,"e","Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","ISL","Iceland","2015","2015","_1000","Per thousand","0","Units",,,15.3721818071724,,
"TP_TTXLF","Total R&D personnel per thousand labour force","IRL","Ireland","2015","2015","_1000","Per thousand","0","Units",,,15.7382161396546,"e","Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","ITA","Italy","2015","2015","_1000","Per thousand","0","Units",,,10.1531760705229,"e","Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","JPN","Japan","2015","2015","_1000","Per thousand","0","Units",,,13.2616702030918,"d","Definition differs"
"TP_TTXLF","Total R&D personnel per thousand labour force","KOR","Korea","2015","2015","_1000","Per thousand","0","Units",,,16.4245645891618,,
"TP_TTXLF","Total R&D personnel per thousand labour force","LUX","Luxembourg","2015","2015","_1000","Per thousand","0","Units",,,12.3545539935772,"e","Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","MEX","Mexico","2015","2015","_1000","Per thousand","0","Units",,,1.08341666762789,,
"TP_TTXLF","Total R&D personnel per thousand labour force","NLD","Netherlands","2015","2015","_1000","Per thousand","0","Units",,,14.3575112813864,"e","Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","NZL","New Zealand","2015","2015","_1000","Per thousand","0","Units",,,10.520377742033,"e","Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","NOR","Norway","2015","2015","_1000","Per thousand","0","Units",,,15.2972614683008,"e","Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","POL","Poland","2015","2015","_1000","Per thousand","0","Units",,,6.28301127214171,,
"TP_TTXLF","Total R&D personnel per thousand labour force","PRT","Portugal","2015","2015","_1000","Per thousand","0","Units",,,9.23914734312868,"e","Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","SVK","Slovak Republic","2015","2015","_1000","Per thousand","0","Units",,,6.42409524157324,"d","Definition differs"
"TP_TTXLF","Total R&D personnel per thousand labour force","ESP","Spain","2015","2015","_1000","Per thousand","0","Units",,,8.76301565325506,"d; e","Definition differs; Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","SWE","Sweden","2015","2015","_1000","Per thousand","0","Units",,,15.9958263932763,"e","Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","CHE","Switzerland","2015","2015","_1000","Per thousand","0","Units",,,15.7184496637582,,
"TP_TTXLF","Total R&D personnel per thousand labour force","TUR","Turkey","2015","2015","_1000","Per thousand","0","Units",,,4.12050665065301,"e","Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","GBR","United Kingdom","2015","2015","_1000","Per thousand","0","Units",,,12.5702928171322,"e","Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","ARG","Argentina","2015","2015","_1000","Per thousand","0","Units",,,4.03926709724882,"e","Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","CHL","Chile","2015","2015","_1000","Per thousand","0","Units",,,1.7829688707075,"d","Definition differs"
"TP_TTXLF","Total R&D personnel per thousand labour force","CHN","China (People's Republic of)","2015","2015","_1000","Per thousand","0","Units",,,4.69322096115669,,
"TP_TTXLF","Total R&D personnel per thousand labour force","EST","Estonia","2015","2015","_1000","Per thousand","0","Units",,,8.21648900530174,"e","Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","ROU","Romania","2015","2015","_1000","Per thousand","0","Units",,,3.42067625255205,,
"TP_TTXLF","Total R&D personnel per thousand labour force","RUS","Russia","2015","2015","_1000","Per thousand","0","Units",,,10.8849807765726,"e","Estimated value"
"TP_TTXLF","Total R&D personnel per thousand labour force","SGP","Singapore","2015","2015","_1000","Per thousand","0","Units",,,12.5890543123027,,
"TP_TTXLF","Total R&D personnel per thousand labour force","SVN","Slovenia","2015","2015","_1000","Per thousand","0","Units",,,14.1100574122514,,
"TP_TTXLF","Total R&D personnel per thousand labour force","ZAF","South Africa","2015","2015","_1000","Per thousand","0","Units",,,1.94712648911578,,
"TP_TTXLF","Total R&D personnel per thousand labour force","TWN","Chinese Taipei","2015","2015","_1000","Per thousand","0","Units",,,21.1325997851865,,
"TP_TTXLF","Total R&D personnel per thousand labour force","EU15","European Union (15 countries)","2015","2015","_1000","Per thousand","0","Units",,,13.0989903324364,"e","Estimated value"
"TP_TTXEM","Total R&D personnel per thousand total employment","AUT","Austria","2015","2015","_1000","Per thousand","0","Units",,,16.6604439300316,"d","Definition differs"
"TP_TTXEM","Total R&D personnel per thousand total employment","BEL","Belgium","2015","2015","_1000","Per thousand","0","Units",,,16.8503423540919,"b","Time series break"
"TP_TTXEM","Total R&D personnel per thousand total employment","CAN","Canada","2015","2015","_1000","Per thousand","0","Units",,,13.4092617812028,,
"TP_TTXEM","Total R&D personnel per thousand total employment","CZE","Czech Republic","2015","2015","_1000","Per thousand","0","Units",,,12.8202461031283,,
"TP_TTXEM","Total R&D personnel per thousand total employment","DNK","Denmark","2015","2015","_1000","Per thousand","0","Units",,,21.2972053052288,,
"TP_TTXEM","Total R&D personnel per thousand total employment","FIN","Finland","2015","2015","_1000","Per thousand","0","Units",,,20.1138932151272,,
"TP_TTXEM","Total R&D personnel per thousand total employment","FRA","France","2015","2015","_1000","Per thousand","0","Units",,,15.6245128526646,,
"TP_TTXEM","Total R&D personnel per thousand total employment","DEU","Germany","2015","2015","_1000","Per thousand","0","Units",,,14.8718567879449,,
"TP_TTXEM","Total R&D personnel per thousand total employment","GRC","Greece","2015","2015","_1000","Per thousand","0","Units",,,12.2188757984666,"d","Definition differs"
"TP_TTXEM","Total R&D personnel per thousand total employment","HUN","Hungary","2015","2015","_1000","Per thousand","0","Units",,,8.55307948697772,,
"TP_TTXEM","Total R&D personnel per thousand total employment","ISL","Iceland","2015","2015","_1000","Per thousand","0","Units",,,16.0115405552531,,
"TP_TTXEM","Total R&D personnel per thousand total employment","IRL","Ireland","2015","2015","_1000","Per thousand","0","Units",,,17.2646161424744,"e","Estimated value"
"TP_TTXEM","Total R&D personnel per thousand total employment","ITA","Italy","2015","2015","_1000","Per thousand","0","Units",,,10.5791516823891,,
"TP_TTXEM","Total R&D personnel per thousand total employment","JPN","Japan","2015","2015","_1000","Per thousand","0","Units",,,13.2136061612806,"d","Definition differs"
"TP_TTXEM","Total R&D personnel per thousand total employment","KOR","Korea","2015","2015","_1000","Per thousand","0","Units",,,17.0427953312797,,
"TP_TTXEM","Total R&D personnel per thousand total employment","LUX","Luxembourg","2015","2015","_1000","Per thousand","0","Units",,,12.8712139867028,,
"TP_TTXEM","Total R&D personnel per thousand total employment","MEX","Mexico","2015","2015","_1000","Per thousand","0","Units",,,1.51817326221185,,
"TP_TTXEM","Total R&D personnel per thousand total employment","NLD","Netherlands","2015","2015","_1000","Per thousand","0","Units",,,14.6559164206223,,
"TP_TTXEM","Total R&D personnel per thousand total employment","NZL","New Zealand","2015","2015","_1000","Per thousand","0","Units",,,11.2111431968745,,
"TP_TTXEM","Total R&D personnel per thousand total employment","NOR","Norway","2015","2015","_1000","Per thousand","0","Units",,,15.3817416851039,,
"TP_TTXEM","Total R&D personnel per thousand total employment","POL","Poland","2015","2015","_1000","Per thousand","0","Units",,,6.84088916718848,,
"TP_TTXEM","Total R&D personnel per thousand total employment","PRT","Portugal","2015","2015","_1000","Per thousand","0","Units",,,10.4897451088676,,
"TP_TTXEM","Total R&D personnel per thousand total employment","SVK","Slovak Republic","2015","2015","_1000","Per thousand","0","Units",,,7.75930628464508,"d","Definition differs"
"TP_TTXEM","Total R&D personnel per thousand total employment","ESP","Spain","2015","2015","_1000","Per thousand","0","Units",,,10.8451350607139,"d","Definition differs"
"TP_TTXEM","Total R&D personnel per thousand total employment","SWE","Sweden","2015","2015","_1000","Per thousand","0","Units",,,17.3811108799667,"e","Estimated value"
"TP_TTXEM","Total R&D personnel per thousand total employment","CHE","Switzerland","2015","2015","_1000","Per thousand","0","Units",,,16.6401109775924,,
"TP_TTXEM","Total R&D personnel per thousand total employment","TUR","Turkey","2015","2015","_1000","Per thousand","0","Units",,,4.64445105879529,"e","Estimated value"
"TP_TTXEM","Total R&D personnel per thousand total employment","GBR","United Kingdom","2015","2015","_1000","Per thousand","0","Units",,,13.2303332739046,,
"TP_TTXEM","Total R&D personnel per thousand total employment","ARG","Argentina","2015","2015","_1000","Per thousand","0","Units",,,4.35036144519008,,
"TP_TTXEM","Total R&D personnel per thousand total employment","CHL","Chile","2015","2015","_1000","Per thousand","0","Units",,,1.90546621639844,"d","Definition differs"
"TP_TTXEM","Total R&D personnel per thousand total employment","CHN","China (People's Republic of)","2015","2015","_1000","Per thousand","0","Units",,,4.85319440678623,,
"TP_TTXEM","Total R&D personnel per thousand total employment","EST","Estonia","2015","2015","_1000","Per thousand","0","Units",,,9.0480012843153,,
"TP_TTXEM","Total R&D personnel per thousand total employment","ROU","Romania","2015","2015","_1000","Per thousand","0","Units",,,3.67488886543041,,
"TP_TTXEM","Total R&D personnel per thousand total employment","RUS","Russia","2015","2015","_1000","Per thousand","0","Units",,,11.5267179772999,,
"TP_TTXEM","Total R&D personnel per thousand total employment","SGP","Singapore","2015","2015","_1000","Per thousand","0","Units",,,12.432044062141,,
"TP_TTXEM","Total R&D personnel per thousand total employment","SVN","Slovenia","2015","2015","_1000","Per thousand","0","Units",,,15.107264231096,,
"TP_TTXEM","Total R&D personnel per thousand total employment","ZAF","South Africa","2015","2015","_1000","Per thousand","0","Units",,,2.6081252779366,,
"TP_TTXEM","Total R&D personnel per thousand total employment","TWN","Chinese Taipei","2015","2015","_1000","Per thousand","0","Units",,,21.9629573405965,,
"TP_TTXEM","Total R&D personnel per thousand total employment","EU15","European Union (15 countries)","2015","2015","_1000","Per thousand","0","Units",,,13.8967587837065,"e","Estimated value"
"G_FBXGDP","Business-financed GERD as a percentage of GDP","AUT","Austria","2015","2015","PC","Percentage","0","Units",,,1.51694812134056,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","BEL","Belgium","2015","2015","PC","Percentage","0","Units",,,1.44220142558052,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","CAN","Canada","2015","2015","PC","Percentage","0","Units",,,0.74425792501051,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","CZE","Czech Republic","2015","2015","PC","Percentage","0","Units",,,0.66607868561244,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","DNK","Denmark","2015","2015","PC","Percentage","0","Units",,,1.80577462879772,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","FIN","Finland","2015","2015","PC","Percentage","0","Units",,,1.58355243103186,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","FRA","France","2015","2015","PC","Percentage","0","Units",,,1.22508087582422,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","DEU","Germany","2015","2015","PC","Percentage","0","Units",,,1.90981319173724,"d","Definition differs"
"G_FBXGDP","Business-financed GERD as a percentage of GDP","GRC","Greece","2015","2015","PC","Percentage","0","Units",,,0.30181934002951,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","HUN","Hungary","2015","2015","PC","Percentage","0","Units",,,0.67736510690344,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","ISL","Iceland","2015","2015","PC","Percentage","0","Units",,,0.78603792849117,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","IRL","Ireland","2015","2015","PC","Percentage","0","Units",,,0.57665206498163,"e","Estimated value"
"G_FBXGDP","Business-financed GERD as a percentage of GDP","ITA","Italy","2015","2015","PC","Percentage","0","Units",,,0.67048592040097,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","JPN","Japan","2015","2015","PC","Percentage","0","Units",,,2.55878004169993,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","KOR","Korea","2015","2015","PC","Percentage","0","Units",,,3.14361255192124,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","LUX","Luxembourg","2015","2015","PC","Percentage","0","Units",,,0.60451122804963,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","MEX","Mexico","2015","2015","PC","Percentage","0","Units",,,0.10302526012169,"e; p","Estimated value; Provisional value"
"G_FBXGDP","Business-financed GERD as a percentage of GDP","NLD","Netherlands","2015","2015","PC","Percentage","0","Units",,,0.96561068857173,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","NZL","New Zealand","2015","2015","PC","Percentage","0","Units",,,0.53991940561642,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","NOR","Norway","2015","2015","PC","Percentage","0","Units",,,0.85415359787769,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","POL","Poland","2015","2015","PC","Percentage","0","Units",,,0.39131154498208,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","PRT","Portugal","2015","2015","PC","Percentage","0","Units",,,0.53001833984329,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","SVK","Slovak Republic","2015","2015","PC","Percentage","0","Units",,,0.29359888990205,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","ESP","Spain","2015","2015","PC","Percentage","0","Units",,,0.55856414145852,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","SWE","Sweden","2015","2015","PC","Percentage","0","Units",,,1.86905144133953,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","CHE","Switzerland","2015","2015","PC","Percentage","0","Units",,,2.14015236506132,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","TUR","Turkey","2015","2015","PC","Percentage","0","Units",,,0.39290106882607,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","GBR","United Kingdom","2015","2015","PC","Percentage","0","Units",,,0.8167254708865,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","USA","United States","2015","2015","PC","Percentage","0","Units",,,1.69958807960593,"d","Definition differs"
"G_FBXGDP","Business-financed GERD as a percentage of GDP","ARG","Argentina","2015","2015","PC","Percentage","0","Units",,,0.10651087356903,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","CHL","Chile","2015","2015","PC","Percentage","0","Units",,,0.1247752918514,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","CHN","China (People's Republic of)","2015","2015","PC","Percentage","0","Units",,,1.54354137776062,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","EST","Estonia","2015","2015","PC","Percentage","0","Units",,,0.60129743892032,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","ISR","Israel","2015","2015","PC","Percentage","0","Units",,,1.4116348912839,"d","Definition differs"
"G_FBXGDP","Business-financed GERD as a percentage of GDP","ROU","Romania","2015","2015","PC","Percentage","0","Units",,,0.18195638488338,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","RUS","Russia","2015","2015","PC","Percentage","0","Units",,,0.29093810173825,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","SGP","Singapore","2015","2015","PC","Percentage","0","Units",,,1.15799461341516,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","SVN","Slovenia","2015","2015","PC","Percentage","0","Units",,,1.51916415807561,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","ZAF","South Africa","2015","2015","PC","Percentage","0","Units",,,0.31058910307666,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","TWN","Chinese Taipei","2015","2015","PC","Percentage","0","Units",,,2.37238643587239,,
"G_FBXGDP","Business-financed GERD as a percentage of GDP","OECD","OECD - Total","2015","2015","PC","Percentage","0","Units",,,1.43812956548572,"e","Estimated value"
"G_FBXGDP","Business-financed GERD as a percentage of GDP","EU15","European Union (15 countries)","2015","2015","PC","Percentage","0","Units",,,1.17087135120198,"e","Estimated value"
"G_FGXGDP","Government-financed GERD as a percentage of GDP","AUT","Austria","2015","2015","PC","Percentage","0","Units",,,0.99393795668261,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","BEL","Belgium","2015","2015","PC","Percentage","0","Units",,,0.55391511658766,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","CAN","Canada","2015","2015","PC","Percentage","0","Units",,,0.53576120644742,"e","Estimated value"
"G_FGXGDP","Government-financed GERD as a percentage of GDP","CZE","Czech Republic","2015","2015","PC","Percentage","0","Units",,,0.62149370411962,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","DNK","Denmark","2015","2015","PC","Percentage","0","Units",,,0.92253024520271,"d","Definition differs"
"G_FGXGDP","Government-financed GERD as a percentage of GDP","FIN","Finland","2015","2015","PC","Percentage","0","Units",,,0.83523853071178,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","FRA","France","2015","2015","PC","Percentage","0","Units",,,0.78916564169372,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","DEU","Germany","2015","2015","PC","Percentage","0","Units",,,0.8125413647337,"d","Definition differs"
"G_FGXGDP","Government-financed GERD as a percentage of GDP","GRC","Greece","2015","2015","PC","Percentage","0","Units",,,0.50997877943903,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","HUN","Hungary","2015","2015","PC","Percentage","0","Units",,,0.47173424253476,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","ISL","Iceland","2015","2015","PC","Percentage","0","Units",,,0.67682445956497,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","IRL","Ireland","2015","2015","PC","Percentage","0","Units",,,0.30938894278669,"e","Estimated value"
"G_FGXGDP","Government-financed GERD as a percentage of GDP","ITA","Italy","2015","2015","PC","Percentage","0","Units",,,0.50936228841439,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","JPN","Japan","2015","2015","PC","Percentage","0","Units",,,0.50579963178485,"e","Estimated value"
"G_FGXGDP","Government-financed GERD as a percentage of GDP","KOR","Korea","2015","2015","PC","Percentage","0","Units",,,0.9978804905417,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","LUX","Luxembourg","2015","2015","PC","Percentage","0","Units",,,0.61207246534724,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","MEX","Mexico","2015","2015","PC","Percentage","0","Units",,,0.36815407468809,"e; p","Estimated value; Provisional value"
"G_FGXGDP","Government-financed GERD as a percentage of GDP","NLD","Netherlands","2015","2015","PC","Percentage","0","Units",,,0.65753556480505,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","NZL","New Zealand","2015","2015","PC","Percentage","0","Units",,,0.45767220753054,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","NOR","Norway","2015","2015","PC","Percentage","0","Units",,,0.8674725379043,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","POL","Poland","2015","2015","PC","Percentage","0","Units",,,0.41959685106553,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","PRT","Portugal","2015","2015","PC","Percentage","0","Units",,,0.55046502912331,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","SVK","Slovak Republic","2015","2015","PC","Percentage","0","Units",,,0.37419709171705,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","ESP","Spain","2015","2015","PC","Percentage","0","Units",,,0.49862879393987,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","SWE","Sweden","2015","2015","PC","Percentage","0","Units",,,,"c","Confidential statistical information"
"G_FGXGDP","Government-financed GERD as a percentage of GDP","CHE","Switzerland","2015","2015","PC","Percentage","0","Units",,,0.82161101447315,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","TUR","Turkey","2015","2015","PC","Percentage","0","Units",,,0.33908658830992,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","GBR","United Kingdom","2015","2015","PC","Percentage","0","Units",,,0.46154763141807,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","USA","United States","2015","2015","PC","Percentage","0","Units",,,0.68709566565604,"d","Definition differs"
"G_FGXGDP","Government-financed GERD as a percentage of GDP","ARG","Argentina","2015","2015","PC","Percentage","0","Units",,,0.47247445435401,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","CHL","Chile","2015","2015","PC","Percentage","0","Units",,,0.1621753505376,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","CHN","China (People's Republic of)","2015","2015","PC","Percentage","0","Units",,,0.43924592222456,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","EST","Estonia","2015","2015","PC","Percentage","0","Units",,,0.67978859276876,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","ISR","Israel","2015","2015","PC","Percentage","0","Units",,,0.53967878545597,"d","Definition differs"
"G_FGXGDP","Government-financed GERD as a percentage of GDP","ROU","Romania","2015","2015","PC","Percentage","0","Units",,,0.20342742325928,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","RUS","Russia","2015","2015","PC","Percentage","0","Units",,,0.76395518034069,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","SGP","Singapore","2015","2015","PC","Percentage","0","Units",,,0.83786569638472,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","SVN","Slovenia","2015","2015","PC","Percentage","0","Units",,,0.43651415559094,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","ZAF","South Africa","2015","2015","PC","Percentage","0","Units",,,0.3562075185816,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","TWN","Chinese Taipei","2015","2015","PC","Percentage","0","Units",,,0.65570848258615,,
"G_FGXGDP","Government-financed GERD as a percentage of GDP","OECD","OECD - Total","2015","2015","PC","Percentage","0","Units",,,0.62908921137476,"e","Estimated value"
"G_FGXGDP","Government-financed GERD as a percentage of GDP","EU15","European Union (15 countries)","2015","2015","PC","Percentage","0","Units",,,0.65753634935444,"e","Estimated value"
"G_XFB","Percentage of GERD financed by the business enterprise sector","AUT","Austria","2015","2015","PC","Percentage","0","Units",,,49.7395026224038,,
"G_XFB","Percentage of GERD financed by the business enterprise sector","BEL","Belgium","2015","2015","PC","Percentage","0","Units",,,58.5966772746141,,
"G_XFB","Percentage of GERD financed by the business enterprise sector","CAN","Canada","2015","2015","PC","Percentage","0","Units",,,43.9545441058659,,
"G_XFB","Percentage of GERD financed by the business enterprise sector","CZE","Czech Republic","2015","2015","PC","Percentage","0","Units",,,34.5255589708447,,
"G_XFB","Percentage of GERD financed by the business enterprise sector","DNK","Denmark","2015","2015","PC","Percentage","0","Units",,,59.1094679312008,,
"G_XFB","Percentage of GERD financed by the business enterprise sector","FIN","Finland","2015","2015","PC","Percentage","0","Units",,,54.7645324416479,,
"G_XFB","Percentage of GERD financed by the business enterprise sector","FRA","France","2015","2015","PC","Percentage","0","Units",,,54.0390050949926,,
"G_XFB","Percentage of GERD financed by the business enterprise sector","DEU","Germany","2015","2015","PC","Percentage","0","Units",,,65.5849712626411,"d","Definition differs"
"G_XFB","Percentage of GERD financed by the business enterprise sector","GRC","Greece","2015","2015","PC","Percentage","0","Units",,,31.4000305196558,,
"G_XFB","Percentage of GERD financed by the business enterprise sector","HUN","Hungary","2015","2015","PC","Percentage","0","Units",,,49.7168490255016,,
"G_XFB","Percentage of GERD financed by the business enterprise sector","ISL","Iceland","2015","2015","PC","Percentage","0","Units",,,35.7702852291077,,
"G_XFB","Percentage of GERD financed by the business enterprise sector","IRL","Ireland","2015","2015","PC","Percentage","0","Units",,,48.6903901415331,"e","Estimated value"
"G_XFB","Percentage of GERD financed by the business enterprise sector","ITA","Italy","2015","2015","PC","Percentage","0","Units",,,49.9932301304328,,
"G_XFB","Percentage of GERD financed by the business enterprise sector","JPN","Japan","2015","2015","PC","Percentage","0","Units",,,77.9723815918879,,
"G_XFB","Percentage of GERD financed by the business enterprise sector","KOR","Korea","2015","2015","PC","Percentage","0","Units",,,74.5458817459788,,
"G_XFB","Percentage of GERD financed by the business enterprise sector","LUX","Luxembourg","2015","2015","PC","Percentage","0","Units",,,47.0783632794806,,
"G_XFB","Percentage of GERD financed by the business enterprise sector","MEX","Mexico","2015","2015","PC","Percentage","0","Units",,,19.67009889185,"e; p","Estimated value; Provisional value"
